"ID","SupplierID","MaterialID","PricePerUnit","AvailableStock"
9538,"22560927","68139880",2800.00,681
9539,"22560927","01250299",1300.00,172
9540,"22560927","46020613",1200.00,766
9541,"22560927","58800797",100.00,265
9542,"22560927","80388981",600.00,978
9543,"22560927","51019678",800.00,1045
9544,"22560927","28898923",100.00,243
9545,"22560927","09832887",100.00,1032
9546,"22560927","81734598",3500.00,379
9547,"22560927","94713081",3000.00,748
9548,"22560927","81756179",200.00,555
9549,"22836432","46164955",16600.00,483
9550,"22836432","03356886",300.00,700
9551,"22836432","22097220",2800.00,1003
9552,"22836432","16879290",100.00,863
9553,"22836432","03356886",300.00,256
9554,"22836432","03356886",300.00,641
9555,"22836432","60291817",100.00,387
9556,"22836432","27415205",200.00,964
9557,"22836432","05831819",100.00,611
9558,"22836432","76460539",100.00,111
9559,"22836432","56306997",100.00,674
9560,"22836432","39392920",200.00,985
9561,"22836432","39349722",4100.00,855
9562,"22836432","91887369",100.00,270
9563,"22836432","50992979",1000.00,737
9564,"22836432","07634247",1500.00,823
9565,"22836432","50992979",1200.00,855
9566,"22836432","99645480",100.00,756
9567,"22836432","36913810",100.00,167
9568,"22836432","52401521",10100.00,515
9569,"22836432","01250299",1300.00,1028
9570,"22836432","56661351",1200.00,544
9571,"22836432","54547971",6200.00,585
9572,"22836432","56661351",1200.00,244
9573,"22836432","42462441",300.00,418
9574,"22836432","40603163",800.00,307
9575,"22836432","72556484",3000.00,231
9576,"22836432","83370583",500.00,183
9577,"22836432","50992979",1100.00,174
9578,"22836432","21931511",2600.00,271
9579,"22836432","85511909",3000.00,784
9580,"22836432","08135295",700.00,59
9581,"22836432","85125977",3800.00,894
9582,"22836432","37338124",1100.00,243
9583,"22836432","86728778",100.00,484
9584,"22836432","87529405",22900.00,639
9585,"22836432","24627347",100.00,697
9586,"22836432","35159040",1700.00,516
9587,"22836432","68137358",600.00,442
9588,"22836432","56851377",600.00,611
9589,"22836432","07634247",1500.00,680
9590,"22836432","18814949",6000.00,517
9591,"22836432","96423126",1100.00,494
9592,"22836432","87775215",600.00,872
9593,"22836432","35575298",100.00,828
9594,"22836432","45540424",100.00,475
9595,"22836432","88447167",100.00,841
9596,"22836432","76125617",200.00,731
9597,"22836432","33101783",700.00,81
9598,"22836432","71979055",2800.00,162
9599,"22836432","90152735",100.00,519
9600,"22836432","71971316",1200.00,57
9601,"22836432","78339168",100.00,681
9602,"22836432","74252420",100.00,184
9603,"22836432","22969840",200.00,828
9604,"22836432","56851760",400.00,537
9605,"22836432","89788677",1100.00,153
9606,"22836432","21227574",13800.00,104
9607,"22836432","78461803",200.00,1013
9608,"22836432","33101783",700.00,704
9609,"22836432","65151231",800.00,431
9610,"22836432","42436584",300.00,995
9611,"22836432","88834863",4300.00,632
9612,"22836432","42091325",2500.00,124
9613,"22836432","70823176",17400.00,674
9614,"22836432","17778019",200.00,947
9615,"22836432","09233013",5400.00,667
9616,"22836432","79254563",700.00,441
9617,"22836432","88753260",10800.00,157
9618,"22836432","14942603",200.00,413
9619,"22836432","59302158",3500.00,543
9620,"22836432","18814949",6000.00,426
9621,"22836432","54547971",6200.00,454
9622,"22836432","50992979",900.00,941
9623,"22836432","77736262",1400.00,296
9624,"22836432","82097999",100.00,605
9625,"22836432","72340307",300.00,86
9626,"22836432","07672593",300.00,567
9627,"22836432","62682989",24000.00,528
9628,"22836432","74093639",100.00,888
9629,"22836432","26697396",100.00,807
9630,"22836432","25556386",1300.00,322
9631,"22836432","60291817",100.00,138
9632,"22836432","21931511",1700.00,675
9633,"22836432","87225156",800.00,911
9634,"22836432","96593904",2000.00,483
9635,"23021226","26687537",2200.00,630
9636,"23021226","46843172",2400.00,653
9637,"23021226","49597086",100.00,324
9638,"23021226","50992979",1100.00,613
9639,"23021226","67491435",400.00,1044
9640,"23021226","16879290",100.00,333
9641,"23021226","37385696",700.00,481
9642,"23021226","29958838",500.00,358
9643,"23021226","11668732",100.00,295
9644,"23021226","19175900",100.00,354
9645,"23021226","02823170",4300.00,833
9646,"23021226","71979055",3100.00,55
9647,"23021226","75329037",100.00,725
9648,"23021226","25714784",1300.00,410
9649,"23021226","99410741",300.00,829
9650,"23021226","46164955",16200.00,862
9651,"23021226","48181396",100.00,773
9652,"23021226","92747083",400.00,230
9653,"23021226","63993471",500.00,784
9654,"23021226","88753260",10600.00,178
9655,"23021226","74346088",700.00,490
9656,"23021226","07869910",8000.00,865
9657,"23021226","31244663",1500.00,805
9658,"23021226","29476249",1000.00,383
9659,"23021226","42339391",200.00,449
9660,"23021226","18024248",1800.00,1048
9661,"23021226","57854710",1600.00,845
9662,"23021226","25529407",1200.00,1028
9663,"23021226","04265799",2400.00,558
9664,"23021226","17232410",600.00,656
9665,"23021226","79795010",1100.00,557
9666,"23021226","61367643",100.00,766
9667,"23021226","35159040",1700.00,112
9668,"23021226","96593904",1800.00,210
9669,"23021226","74346088",500.00,666
9670,"23021226","08526544",700.00,648
9671,"23021226","74437458",2000.00,196
9672,"23021226","77701200",2000.00,984
9673,"23021226","21682744",400.00,283
9674,"23021226","07901903",1600.00,412
9675,"23021226","29958838",700.00,164
9676,"23021226","29587039",400.00,535
9677,"23021226","25714784",1000.00,130
9678,"23021226","72070937",3200.00,999
9679,"23021226","58812137",100.00,554
9680,"23021226","09736572",500.00,723
9681,"23021226","28538251",100.00,904
9682,"23021226","71979055",3700.00,302
9683,"23021226","09121552",2600.00,750
9684,"23021226","62682989",25700.00,792
9685,"23021226","54634663",1000.00,661
9686,"23021226","89038526",600.00,880
9687,"23021226","39392920",100.00,366
9688,"23021226","19175900",100.00,142
9689,"23021226","44769200",1800.00,563
9690,"23021226","01297845",100.00,337
9691,"23021226","56267415",600.00,947
9692,"23021226","81415657",600.00,676
9693,"23021226","05334035",200.00,489
9694,"23021226","56661351",1200.00,366
9695,"23021226","81756179",200.00,315
9696,"23021226","53606628",5100.00,426
9697,"23021226","77701200",2000.00,137
9698,"23021226","08883684",100.00,359
9699,"23021226","97861742",300.00,333
9700,"23021226","36913810",100.00,539
9701,"23021226","95690391",1000.00,648
9702,"23021226","21130263",400.00,573
9703,"23021226","75563727",100.00,872
9704,"23021226","98847493",100.00,593
9705,"23021226","03999315",500.00,297
9706,"23021226","63791320",100.00,657
9707,"23021226","96102525",300.00,343
9708,"23021226","25529407",1500.00,695
9709,"23021226","03561597",100.00,397
9710,"23021226","09046318",3000.00,850
9711,"23021226","06818112",1900.00,1010
9712,"23021226","10576383",400.00,448
9713,"23021226","04308421",300.00,163
9714,"23021226","77490893",100.00,423
9715,"23021226","17232410",700.00,573
9716,"23021226","06818112",1900.00,549
9717,"23021226","04265799",2500.00,975
9718,"23021226","68387461",500.00,177
9719,"23021226","41273847",3900.00,914
9720,"23021226","21130263",400.00,987
9721,"23021226","38250360",100.00,144
9722,"23033448","13756669",400.00,710
9723,"23033448","54547971",6200.00,70
9724,"23033448","96917555",100.00,167
9725,"23033448","69467853",100.00,578
9726,"23033448","56792612",100.00,341
9727,"23033448","74437458",2000.00,918
9728,"23033448","00475894",100.00,519
9729,"23033448","20514014",100.00,793
9730,"23033448","35431319",2500.00,357
9731,"23033448","51019678",600.00,355
9732,"23033448","07774584",4400.00,656
9733,"23033448","69008866",3000.00,165
9734,"23033448","01049999",200.00,806
9735,"23033448","50864911",600.00,487
9736,"23033448","18814949",5600.00,967
9737,"23033448","47683626",3100.00,323
9738,"23033448","26697396",100.00,665
9739,"23033448","17566185",100.00,308
9740,"23033448","60211891",5200.00,494
9741,"23033448","25529407",1500.00,495
9742,"23033448","07270733",500.00,945
9743,"23033448","85225343",100.00,190
9744,"23033448","95690391",1000.00,64
9745,"23033448","71016525",3100.00,704
9746,"23033448","50806024",900.00,276
9747,"23033448","51019678",700.00,218
9748,"23033448","40603163",800.00,215
9749,"23033448","21429110",2700.00,369
9750,"23033448","08593410",2500.00,152
9751,"23033448","65228535",15000.00,604
9752,"23033448","95004803",1000.00,513
9753,"23033448","95004803",800.00,705
9754,"23033448","29219319",2100.00,936
9755,"23033448","98847493",100.00,514
9756,"23033448","10709497",100.00,714
9757,"23033448","85511909",3000.00,979
9758,"23033448","62092888",800.00,701
9759,"23033448","26687537",1800.00,522
9760,"23033448","51642594",100.00,455
9761,"23033448","22162965",100.00,661
9762,"23033448","30728046",100.00,889
9763,"23033448","32868828",1700.00,414
9764,"23033448","43524491",2400.00,354
9765,"23033448","71016525",2800.00,480
9766,"23033448","08593410",2600.00,286
9767,"23033448","41837852",100.00,942
9768,"23033448","01049999",200.00,804
9769,"23033448","06323852",2600.00,141
9770,"23033448","15014631",700.00,246
9771,"23033448","43524491",2400.00,755
9772,"23033448","09046318",3000.00,990
9773,"23033448","12201654",1100.00,634
9774,"23033448","29557077",600.00,152
9775,"23033448","20514014",100.00,808
9776,"23033448","28317637",2700.00,535
9777,"23033448","77337818",200.00,200
9778,"23033448","04216175",1300.00,346
9779,"23033448","56661351",1200.00,82
9780,"23033448","54634663",800.00,320
9781,"23033448","37816686",100.00,307
9782,"23033448","43524491",2400.00,524
9783,"23033448","35264581",700.00,649
9784,"23033448","62820592",200.00,623
9785,"23033448","68159587",4000.00,121
9786,"23033448","29345092",300.00,683
9787,"23033448","07869910",8000.00,1006
9788,"23033448","04265799",2300.00,928
9789,"23033448","78461803",200.00,575
9790,"23033448","11003626",400.00,1040
9791,"23033448","95004803",1500.00,428
9792,"23033448","03561597",100.00,968
9793,"23033448","81030736",3000.00,507
9794,"23033448","10099059",400.00,583
9795,"23033448","01297845",100.00,345
9796,"23413866","09289546",2600.00,924
9797,"23413866","12201654",1100.00,537
9798,"23413866","12448136",4700.00,862
9799,"23413866","12660194",100.00,652
9800,"23413866","91306093",3200.00,623
9801,"23413866","86977837",700.00,110
9802,"23413866","06150444",1400.00,632
9803,"23413866","97739173",500.00,780
9804,"23413866","84214382",100.00,954
9805,"23413866","18814949",5000.00,383
9806,"23413866","14942603",200.00,1000
9807,"23413866","35594951",51200.00,804
9808,"23413866","39349722",3900.00,969
9809,"23413866","32329237",2400.00,383
9810,"23413866","99486328",800.00,960
9811,"23413866","13141087",200.00,599
9812,"23413866","21227574",13400.00,68
9813,"23413866","45667651",100.00,494
9814,"23413866","75329037",100.00,215
9815,"23413866","11003626",400.00,542
9816,"23413866","63791320",100.00,1018
9817,"23413866","98234974",13000.00,415
9818,"23413866","63440831",300.00,969
9819,"23413866","94196727",5900.00,550
9820,"23413866","86728778",100.00,793
9821,"23413866","90377459",100.00,266
9822,"23413866","87775215",600.00,902
9823,"23413866","07901903",1600.00,664
9824,"23413866","61367643",100.00,565
9825,"23413866","67898694",200.00,784
9826,"23413866","63481353",35000.00,176
9827,"23413866","48537831",400.00,479
9828,"23413866","50119651",600.00,816
9829,"23413866","72160068",100.00,592
9830,"23413866","78339168",100.00,464
9831,"23413866","03561597",100.00,496
9832,"23413866","56851377",600.00,1037
9833,"23413866","47553014",100.00,650
9834,"23413866","95690391",1000.00,86
9835,"23413866","61070189",2500.00,434
9836,"23413866","28754377",400.00,860
9837,"23413866","56661351",1200.00,947
9838,"23413866","00475894",100.00,109
9839,"23413866","89949389",3200.00,651
9840,"23413866","72374753",3400.00,881
9841,"23413866","72340307",300.00,401
9842,"23413866","46843172",2400.00,314
9843,"23413866","09528530",4900.00,317
9844,"23413866","03561597",100.00,594
9845,"23413866","76460539",100.00,970
9846,"23413866","39823450",2900.00,1019
9847,"23413866","18814949",5700.00,136
9848,"23413866","29436733",8200.00,574
9849,"23413866","96316277",4500.00,410
9850,"23413866","45540424",100.00,282
9851,"23413866","34999379",200.00,127
9852,"23413866","31568532",100.00,741
9853,"23413866","50864911",600.00,273
9854,"23413866","49684848",2600.00,94
9855,"23413866","53826716",3100.00,603
9856,"23413866","56629388",200.00,680
9857,"23413866","96356822",100.00,544
9858,"23413866","29219319",2100.00,630
9859,"23413866","78339168",100.00,470
9860,"23413866","92274302",500.00,411
9861,"23413866","72772208",600.00,594
9862,"23413866","59302158",3500.00,688
9863,"23413866","61510041",100.00,610
9864,"23413866","13556182",100.00,936
9865,"23413866","87971488",1200.00,800
9866,"23413866","14366125",200.00,144
9867,"23413866","71691040",100.00,268
9868,"23413866","73197857",100.00,858
9869,"23413866","19175900",100.00,438
9870,"23413866","41837852",100.00,568
9871,"23413866","32035886",100.00,475
9872,"23413866","99529223",700.00,622
9873,"23413866","05334035",200.00,637
9874,"23413866","32787299",100.00,268
9875,"23413866","53100814",2300.00,381
9876,"23413866","31244663",1400.00,50
9877,"23413866","11003626",400.00,59
9878,"23413866","85758349",2600.00,97
9879,"23413866","50806024",1200.00,256
9880,"23413866","62043515",1700.00,941
9881,"23413866","06150444",1300.00,887
9882,"23413866","68387461",500.00,562
9883,"23413866","61070189",2500.00,101
9884,"23413866","91306093",3500.00,768
9885,"23413866","93494928",3500.00,486
9886,"23413866","61367643",100.00,79
9887,"23413866","37308985",100.00,886
9888,"23413866","85822412",1600.00,144
9889,"23508844","05831819",100.00,1011
9890,"23508844","71286543",400.00,574
9891,"23508844","45176955",500.00,786
9892,"23508844","78461803",300.00,161
9893,"23508844","67187530",3000.00,396
9894,"23508844","82097999",100.00,448
9895,"23508844","60211891",4700.00,1003
9896,"23508844","90152735",100.00,622
9897,"23508844","79089901",100.00,51
9898,"23508844","21172421",100.00,339
9899,"23508844","44769200",1800.00,495
9900,"23508844","20863865",100.00,406
9901,"23508844","35496015",1300.00,497
9902,"23508844","45657579",1100.00,218
9903,"23508844","21172421",100.00,548
9904,"23508844","13903144",100.00,1038
9905,"23508844","80388981",600.00,495
9906,"23508844","73140807",400.00,313
9907,"23508844","40056581",1900.00,1031
9908,"23508844","08135295",600.00,166
9909,"23508844","10576383",400.00,687
9910,"23508844","04265799",2600.00,889
9911,"23508844","28538251",100.00,332
9912,"23508844","59302158",3500.00,943
9913,"23508844","21429110",2700.00,672
9914,"23508844","89639081",2500.00,482
9915,"23508844","87775215",600.00,342
9916,"23508844","78406989",1200.00,216
9917,"23508844","21172421",100.00,1004
9918,"23508844","63993471",500.00,324
9919,"23508844","87971488",1200.00,559
9920,"23508844","13756669",400.00,775
9921,"23508844","37308985",100.00,145
9922,"23508844","20513739",3000.00,352
9923,"23508844","45657579",1200.00,275
9924,"23508844","10752378",25000.00,269
9925,"23508844","74752529",700.00,470
9926,"23508844","17558317",2900.00,496
9927,"23508844","63993471",500.00,1020
9928,"23508844","14716857",7500.00,563
9929,"23508844","94196727",3800.00,706
9930,"23508844","90377459",100.00,789
9931,"23508844","50992979",1200.00,777
9932,"23508844","14366125",200.00,469
9933,"23508844","09335534",1600.00,966
9934,"23508844","38840994",100.00,372
9935,"23508844","77701200",2000.00,914
9936,"23508844","71979055",2800.00,404
9937,"23508844","85511909",3000.00,230
9938,"23508844","71286543",400.00,886
9939,"23508844","32035886",100.00,693
9940,"23508844","11668732",100.00,756
9941,"23508844","53843426",6000.00,650
9942,"23508844","72772208",600.00,933
9943,"23508844","97086737",900.00,665
9944,"23508844","74252420",100.00,476
9945,"23508844","14665841",900.00,335
9946,"23508844","30728046",100.00,200
9947,"23508844","60897765",100.00,946
9948,"23508844","96125636",200.00,79
9949,"23508844","60291817",100.00,507
9950,"23508844","93702683",3800.00,251
9951,"23508844","76149359",3900.00,681
9952,"23508844","76644106",2800.00,606
9953,"23508844","98847493",100.00,936
9954,"23508844","05334035",200.00,812
9955,"23508844","48537831",300.00,201
9956,"23508844","10570592",200.00,521
9957,"23508844","57854710",1500.00,954
9958,"23508844","51220073",21800.00,156
9959,"23508844","25487660",2900.00,869
9960,"23508844","08135295",500.00,828
9961,"23508844","30728046",100.00,481
9962,"23508844","14942603",200.00,873
9963,"23508844","92592466",2500.00,874
9964,"23508844","40603163",800.00,700
9965,"23508844","89889098",100.00,828
9966,"23508844","16090908",100.00,993
9967,"23508844","75329037",100.00,429
9968,"23508844","12660194",100.00,118
9969,"23508844","14716857",7500.00,252
9970,"23508844","18740864",100.00,855
9971,"23632696","75563727",100.00,473
9972,"23632696","37308985",100.00,747
9973,"23632696","60855700",1500.00,269
9974,"23632696","07869910",8000.00,55
9975,"23632696","12388090",200.00,420
9976,"23632696","62682989",31000.00,883
9977,"23632696","03356886",200.00,106
9978,"23632696","31726318",4100.00,833
9979,"23632696","76460539",100.00,794
9980,"23632696","09832887",100.00,425
9981,"23632696","98234974",13000.00,694
9982,"23632696","28754377",400.00,143
9983,"23632696","50185867",400.00,586
9984,"23632696","95004803",500.00,451
9985,"23632696","83016315",300.00,445
9986,"23632696","09196777",500.00,824
9987,"23632696","44769200",1800.00,737
9988,"23632696","10709497",100.00,163
9989,"23632696","09046318",3000.00,553
9990,"23632696","73793389",100.00,226
9991,"23632696","26998038",500.00,424
9992,"23632696","71016525",2500.00,390
9993,"23632696","15015458",400.00,628
9994,"23632696","38285503",2300.00,923
9995,"23632696","45657579",900.00,680
9996,"23632696","28119557",1600.00,583
9997,"23632696","91887369",100.00,824
9998,"23632696","45657579",1600.00,323
9999,"23632696","89038526",600.00,92
10000,"23632696","13009833",2000.00,442
10001,"23632696","01540956",600.00,885
10002,"23632696","56851760",400.00,1047
10003,"23632696","18728463",2200.00,533
10004,"23632696","61367643",100.00,474
10005,"23632696","12388090",200.00,723
10006,"23632696","85899313",1500.00,143
10007,"23632696","88231132",500.00,496
10008,"23632696","52401521",10100.00,1002
10009,"23632696","58353204",800.00,474
10010,"23632696","74045292",2100.00,313
10011,"23632696","21687165",3000.00,95
10012,"23632696","01540956",500.00,487
10013,"23632696","70166708",100.00,99
10014,"23632696","29436733",7900.00,985
10015,"23632696","59476001",100.00,578
10016,"23632696","80801586",2500.00,886
10017,"23632696","13556182",100.00,645
10018,"23632696","58800797",100.00,518
10019,"23632696","45667651",100.00,606
10020,"23632696","03561597",100.00,425
10021,"23632696","13756669",400.00,260
10022,"23632696","84214382",100.00,975
10023,"23632696","33273328",100.00,1047
10024,"23632696","21429110",2700.00,260
10025,"23632696","09046318",3000.00,109
10026,"23632696","59476001",100.00,714
10027,"23632696","14665841",900.00,195
10028,"23632696","54193837",2800.00,781
10029,"23632696","20863865",100.00,273
10030,"23632696","86728778",100.00,973
10031,"23632696","13903144",100.00,994
10032,"23897554","64606833",5600.00,1003
10033,"23897554","17758595",400.00,984
10034,"23897554","63791320",100.00,860
10035,"23897554","12448136",4400.00,301
10036,"23897554","20776478",2300.00,872
10037,"23897554","28898923",100.00,409
10038,"23897554","88231132",500.00,381
10039,"23897554","42436584",300.00,630
10040,"23897554","45540424",100.00,954
10041,"23897554","81030736",3400.00,832
10042,"23897554","71182864",100.00,248
10043,"23897554","26687537",2200.00,695
10044,"23897554","28898923",100.00,681
10045,"23897554","99990728",600.00,271
10046,"23897554","54193837",2800.00,263
10047,"23897554","21682744",300.00,452
10048,"23897554","61510041",100.00,421
10049,"23897554","77736262",1400.00,700
10050,"23897554","18740864",100.00,189
10051,"23897554","58812137",100.00,793
10052,"23897554","11668732",100.00,350
10053,"23897554","35833156",2400.00,321
10054,"23897554","29436733",8300.00,505
10055,"23897554","61367643",100.00,512
10056,"23897554","59302158",3500.00,996
10057,"23897554","35575298",100.00,395
10058,"23897554","21687165",3000.00,937
10059,"23897554","40056581",1700.00,450
10060,"23897554","45667651",100.00,388
10061,"23897554","48718453",2600.00,543
10062,"23897554","13556182",100.00,500
10063,"23897554","80801586",2100.00,824
10064,"23897554","57854710",1700.00,568
10065,"23897554","65319931",1200.00,319
10066,"23897554","86977837",700.00,842
10067,"23897554","10752378",25000.00,204
10068,"23897554","81178885",42800.00,444
10069,"23897554","33046464",400.00,557
10070,"23897554","38840994",100.00,406
10071,"23897554","42462441",300.00,310
10072,"23897554","09046318",3000.00,282
10073,"23897554","75329037",100.00,429
10074,"23897554","79254563",700.00,249
10075,"23897554","36231783",100.00,909
10076,"23897554","26697396",100.00,749
10077,"23897554","13141087",200.00,969
10078,"23897554","45657579",1200.00,548
10079,"23897554","92592466",2500.00,786
10080,"23897554","45176955",500.00,233
10081,"23897554","99645480",100.00,759
10082,"23897554","84374605",400.00,1044
10083,"23897554","18814949",6200.00,897
10084,"23897554","85125977",3800.00,303
10085,"23897554","74252722",400.00,774
10086,"23897554","31726318",4100.00,912
10087,"23897554","55177213",100.00,189
10088,"23897554","60291817",100.00,160
10089,"23897554","65181648",2200.00,183
10090,"23897554","23978249",2500.00,384
10091,"23897554","32035886",100.00,321
10092,"23897554","09510312",200.00,403
10093,"23897554","74252722",600.00,1002
10094,"23897554","56629388",200.00,750
10095,"23897554","63993471",500.00,698
10096,"23897554","17778019",200.00,191
10097,"23897554","09736572",500.00,809
10098,"23897554","00965138",1200.00,424
10099,"23897554","94713081",3000.00,642
10100,"23897554","30742311",400.00,890
10101,"23897554","35551614",100.00,475
10102,"23954042","28119557",1900.00,653
10103,"23954042","50992979",1200.00,794
10104,"23954042","03999315",500.00,959
10105,"23954042","35351479",2700.00,363
10106,"23954042","09335534",2100.00,887
10107,"23954042","63481353",35000.00,299
10108,"23954042","52401521",10100.00,784
10109,"23954042","53843426",5600.00,972
10110,"23954042","74437458",2000.00,459
10111,"23954042","12201654",1100.00,331
10112,"23954042","94427530",100.00,229
10113,"23954042","62820592",200.00,104
10114,"23954042","13009833",2000.00,780
10115,"23954042","42235350",1000.00,541
10116,"23954042","74045292",2100.00,315
10117,"23954042","39823450",2900.00,902
10118,"23954042","65151231",800.00,516
10119,"23954042","50929647",300.00,826
10120,"23954042","13419256",400.00,532
10121,"23954042","07672593",300.00,133
10122,"23954042","28119557",2200.00,1018
10123,"23954042","49597086",100.00,641
10124,"23954042","68159587",4000.00,101
10125,"23954042","40056581",1600.00,534
10126,"23954042","49597086",100.00,317
10127,"23954042","21429110",2700.00,933
10128,"23954042","23978249",2600.00,664
10129,"23954042","27415205",200.00,473
10130,"23954042","56629388",300.00,323
10131,"23954042","49684848",1900.00,147
10132,"23954042","03999315",500.00,718
10133,"23954042","68139880",3200.00,99
10134,"23954042","45667651",100.00,291
10135,"23954042","06150444",1200.00,106
10136,"23954042","93702683",3900.00,611
10137,"23954042","08883684",100.00,684
10138,"23954042","79254563",700.00,540
10139,"23954042","40056581",1900.00,596
10140,"23954042","96917555",100.00,312
10141,"23954042","78406989",1200.00,723
10142,"23954042","03356886",400.00,630
10143,"23954042","56775103",2600.00,930
10144,"23954042","35935572",100.00,712
10145,"23954042","35264581",700.00,720
10146,"23954042","80801586",2400.00,416
10147,"23954042","58812137",100.00,870
10148,"23954042","00965138",1200.00,54
10149,"23954042","54634663",700.00,608
10150,"23954042","69467853",100.00,827
10151,"23954042","85822412",2000.00,265
10152,"23954042","06789850",12700.00,794
10153,"23954042","22097220",2800.00,124
10154,"23954042","96423126",1100.00,190
10155,"23954042","29436733",7200.00,526
10156,"23954042","77490893",100.00,1013
10157,"23954042","74593961",1800.00,436
10158,"23954042","57403166",29400.00,92
10159,"23954042","62820592",200.00,101
10160,"23954042","56851377",600.00,180
10161,"23954042","98748972",2300.00,550
10162,"23954042","11668732",100.00,159
10163,"23954042","30885476",2000.00,94
10164,"23954042","89038526",600.00,946
10165,"23954042","48537831",300.00,395
10166,"23954042","29587039",400.00,91
10167,"23954042","85822412",2200.00,220
10168,"23954042","45377076",2100.00,777
10169,"23954042","77490893",100.00,177
10170,"23954042","20863865",100.00,502
10171,"23954042","48718453",2700.00,930
10172,"23954042","48966946",600.00,95
10173,"23954042","93494928",3500.00,634
10174,"23954042","35551614",100.00,837
10175,"23954042","78979095",500.00,234
10176,"23954042","54547971",6200.00,608
10177,"23954042","03999315",500.00,290
10178,"23954042","60855700",1600.00,577
10179,"23954042","25529407",1300.00,966
10180,"23954042","21130263",400.00,1047
10181,"23954042","67834855",2800.00,289
10182,"23954042","35650176",200.00,253
10183,"23954042","60291817",100.00,350
10184,"23954042","75283645",300.00,940
10185,"23954042","11496211",2200.00,600
10186,"23954695","35159040",1700.00,129
10187,"23954695","79254563",700.00,798
10188,"23954695","08883684",100.00,554
10189,"23954695","93494928",3500.00,327
10190,"23954695","08526544",1100.00,922
10191,"23954695","17778019",200.00,578
10192,"23954695","28898923",100.00,75
10193,"23954695","93702683",3800.00,592
10194,"23954695","76125617",200.00,685
10195,"23954695","42462441",300.00,601
10196,"23954695","53843426",5600.00,899
10197,"23954695","88447167",100.00,644
10198,"23954695","99410741",300.00,472
10199,"23954695","92363534",100.00,381
10200,"23954695","96102525",300.00,439
10201,"23954695","09121552",2600.00,1002
10202,"23954695","99529223",800.00,644
10203,"23954695","09583482",2000.00,165
10204,"23954695","35351479",3200.00,841
10205,"23954695","45657579",1300.00,661
10206,"23954695","86282117",3200.00,733
10207,"23954695","11003626",400.00,633
10208,"23954695","01049999",200.00,918
10209,"23954695","55177213",100.00,641
10210,"23954695","24941004",300.00,403
10211,"23954695","93702683",3600.00,1039
10212,"23954695","14665841",900.00,939
10213,"23954695","53121477",100.00,527
10214,"23954695","53100814",2400.00,768
10215,"23954695","78961459",1500.00,209
10216,"23954695","61367643",100.00,691
10217,"23954695","42169044",100.00,779
10218,"23954695","09832887",100.00,773
10219,"23954695","06729990",7000.00,477
10220,"23954695","09233013",5400.00,1019
10221,"23954695","90625494",2500.00,614
10222,"23954695","80801586",2500.00,962
10223,"23954695","56629388",200.00,921
10224,"23954695","28317637",2900.00,669
10225,"23954695","75329037",100.00,533
10226,"23954695","21227574",14500.00,606
10227,"23954695","72070937",3300.00,382
10228,"23954695","18728463",2600.00,1041
10229,"23954695","32787299",100.00,1011
10230,"23954695","59476001",100.00,883
10231,"23954695","34999379",200.00,331
10232,"23954695","20513739",3000.00,956
10233,"23954695","12517517",2400.00,738
10234,"23954695","29345092",300.00,773
10235,"23954695","81030736",3100.00,599
10236,"23954695","83131979",2900.00,630
10237,"23954695","65151231",800.00,302
10238,"23954695","97854904",100.00,572
10239,"23954695","72383095",200.00,904
10240,"23954695","72374753",3400.00,756
10241,"23954695","96356822",100.00,1018
10242,"23954695","79254563",700.00,773
10243,"23954695","13756669",400.00,762
10244,"23954695","56306997",100.00,440
10245,"23954695","95690391",1000.00,865
10246,"23954695","10117988",20500.00,957
10247,"23954695","90825067",100.00,140
10248,"23954695","18566572",900.00,778
10249,"23954695","68139880",3100.00,421
10250,"23954695","61367643",100.00,721
10251,"23954695","91744214",300.00,294
10252,"23954695","45667651",100.00,255
10253,"23954695","58812137",100.00,345
10254,"23954695","48718453",3200.00,911
10255,"23954695","18024248",1800.00,469
10256,"23954695","67187530",3000.00,565
10257,"23954695","41273847",3900.00,368
10258,"23954695","67898694",200.00,96
10259,"23954695","00435578",1400.00,324
10260,"23954695","09528530",4900.00,284
10261,"23954695","81415657",600.00,397
10262,"23954695","02614124",300.00,82
10263,"23954695","09335534",1600.00,173
10264,"23954695","35812670",200.00,569
10265,"23954695","62092888",800.00,274
10266,"23954695","14366125",200.00,615
10267,"23954695","35431319",2500.00,204
10268,"23954695","06818112",1900.00,123
10269,"23954695","74252722",700.00,956
10270,"23954695","01980765",1200.00,361
10271,"23954695","13718431",700.00,885
10272,"23954695","56851760",400.00,295
10273,"23954695","97854904",100.00,771
10274,"23954695","35650176",200.00,922
10275,"23954695","36553958",900.00,245
10276,"23954695","92747083",400.00,412
10277,"23954695","28688676",8700.00,274
10278,"23954695","62682989",22900.00,83
10279,"23993643","23978249",2600.00,543
10280,"23993643","60211891",5400.00,417
10281,"23993643","16879290",100.00,409
10282,"23993643","77337818",200.00,743
10283,"23993643","28538251",100.00,440
10284,"23993643","25714784",1400.00,922
10285,"23993643","25487660",2900.00,239
10286,"23993643","13556182",100.00,378
10287,"23993643","92747083",400.00,125
10288,"23993643","71971316",1200.00,443
10289,"23993643","32614537",8700.00,788
10290,"23993643","94566031",6900.00,560
10291,"23993643","65319931",1200.00,390
10292,"23993643","32035886",100.00,219
