"transaction_id","company_id","material_id","quantity","price_per_unit","discount_rate","total_price","transaction_date","notes"
"02856260","87125905","73140807",25.00,300.00,0,7500.00,"2021-07-02",""
"02859623","23954695","08526544",130.00,1100.00,1,141570.00,"2024-04-21",Special pricing for repeat client - small percentage off (1%)
"02860251","11039306","42235350",418.00,800.00,0,334400.00,"2023-12-28",""
"02862376","79747978","79864260",139.00,100.00,0,13900.00,"2023-03-19",""
"02863190","37296105","41273847",121.00,4200.00,5,482790.00,"2023-10-03",Seasonal discount - small percentage off (5%)
"02865661","12369430","33704923",146.00,2000.00,8,268640.00,"2018-06-08",End-of-quarter promotion - negotiated discount (8%) due to order size
"02866171","76143552","04308421",399.00,400.00,5,151620.00,"2019-09-29",End-of-quarter promotion - small percentage off (5%)
"02867145","20233906","25808537",30.00,300.00,2,8820.00,"2024-08-02",Seasonal discount - small percentage off (2%)
"02869585","95198207","01049999",450.00,200.00,4,86400.00,"2022-09-08",Clearance sale - small percentage off (4%)
"02870267","29186757","63481353",22.00,35000.00,3,35000.00,"2021-08-22",Seasonal discount - small percentage off (3%)
"02871424","39661729","42169044",337.00,100.00,2,33030.00,"2024-11-21",Special pricing for repeat client - small percentage off (2%)
"02872291","23632696","75563727",88.00,100.00,8,8100.00,"2023-09-24",Volume rebate - negotiated discount (8%) due to order size
"02872674","47904931","56306997",350.00,100.00,7,32550.00,"2019-06-19",Bulk order discount - negotiated discount (7%) due to order size
"02875895","88699096","81030736",52.00,2400.00,0,124800.00,"2020-07-01",""
"02877895","94722845","29587039",107.00,400.00,7,39800.00,"2023-02-07",Seasonal discount - negotiated discount (7%) due to order size
"02891523","95639309","06818112",230.00,1900.00,0,437000.00,"2022-03-15",""
"02896198","74683602","98748972",286.00,2300.00,1,651220.00,"2019-06-27",Bulk order discount - small percentage off (1%)
"02898280","38240498","00435578",415.00,1100.00,0,1100.00,"2022-12-21",""
"02903577","79260160","09583482",121.00,2400.00,11,258460.00,"2023-12-28",Bulk order discount - significant discount (11%) for promotional/clearance
"02906156","44987090","36231783",309.00,100.00,5,29360.00,"2021-03-06",Promotional offer - small percentage off (5%)
"02913749","92180085","35812670",65.00,200.00,3,12610.00,"2018-08-19",Clearance sale - small percentage off (3%)
"02914120","65821502","08883684",474.00,100.00,18,38870.00,"2018-11-02",Volume rebate - significant discount (18%) for promotional/clearance
"02914876","87757208","75563727",326.00,100.00,9,29670.00,"2022-07-10",Special pricing for repeat client - negotiated discount (9%) due to order size
"02917767","17576025","60291817",81.00,100.00,0,8100.00,"2024-07-27",""
"02918949","74638860","33101783",135.00,800.00,0,108000.00,"2018-01-18",""
"02920265","10066000","86977837",364.00,700.00,0,254800.00,"2023-10-12",""
"02922844","72852573","26697396",288.00,100.00,0,28800.00,"2024-01-27",""
"02922904","53548608","21227574",327.00,11800.00,0,3858600.00,"2019-01-24",""
"02923409","22343514","02823170",57.00,4300.00,2,240200.00,"2020-06-16",Early payment discount - small percentage off (2%)
"02924809","50534850","32614537",258.00,8800.00,0,2270400.00,"2023-12-11",""
"02925936","34090488","33528453",51.00,19800.00,0,1009800.00,"2019-06-24",""
"02931485","96667803","53826716",108.00,3100.00,0,334800.00,"2021-07-26",""
"02935454","50913262","29587039",419.00,400.00,6,157540.00,"2020-06-12",Special pricing for repeat client - negotiated discount (6%) due to order size
"02938694","07145630","28754377",102.00,400.00,8,37540.00,"2018-12-30",Contractual rebate - negotiated discount (8%) due to order size
"02940519","24516189","29587039",457.00,400.00,17,151720.00,"2024-10-27",Special pricing for repeat client - significant discount (17%) for promotional/clearance
"02941448","01673623","44349361",154.00,500.00,0,77000.00,"2018-02-07",""
"02942522","68046683","40264926",198.00,4800.00,0,950400.00,"2022-02-14",""
"02942901","31914960","46020613",120.00,1200.00,3,139680.00,"2024-09-18",Early payment discount - small percentage off (3%)
"02943761","64232382","35264581",332.00,700.00,8,213810.00,"2021-03-06",Seasonal discount - negotiated discount (8%) due to order size
"02945056","92180085","69467853",111.00,100.00,14,9550.00,"2019-10-11",End-of-quarter promotion - significant discount (14%) for promotional/clearance
"02945070","06501122","89639081",362.00,2500.00,1,895950.00,"2020-10-12",Seasonal discount - small percentage off (1%)
"02946801","29394895","28538251",286.00,100.00,2,28030.00,"2020-01-26",Special pricing for repeat client - small percentage off (2%)
"02947268","38240498","53843426",357.00,7900.00,2,2763890.00,"2025-02-01",Seasonal discount - small percentage off (2%)
"02947760","67498627","32035886",237.00,100.00,17,19670.00,"2020-02-22",Promotional offer - significant discount (17%) for promotional/clearance
"02950256","13341355","21472420",497.00,200.00,12,87470.00,"2021-01-28",Special pricing for repeat client - significant discount (12%) for promotional/clearance
"02952043","07145630","88231132",307.00,500.00,10,138150.00,"2019-06-27",Early payment discount - negotiated discount (10%) due to order size
"02955040","06501122","71971316",63.00,1200.00,0,75600.00,"2024-01-22",""
"02955951","51794209","93494928",299.00,3500.00,0,1046500.00,"2019-12-22",""
"02957914","17586119","50806024",255.00,1200.00,3,296820.00,"2021-08-30",Clearance sale - small percentage off (3%)
"02961504","09403603","72556484",158.00,3000.00,6,445560.00,"2020-06-18",Clearance sale - negotiated discount (6%) due to order size
"02961999","85896552","62092888",443.00,800.00,0,354400.00,"2023-08-08",""
"02970432","43443356","88447167",281.00,100.00,2,27540.00,"2024-10-03",Bulk order discount - small percentage off (2%)
"02972572","37422691","02823170",212.00,4300.00,9,829560.00,"2024-07-04",Volume rebate - negotiated discount (9%) due to order size
"02972694","04833709","81756179",350.00,300.00,0,105000.00,"2019-04-11",""
"02979140","92993911","27326368",268.00,2300.00,4,591740.00,"2022-04-14",Bulk order discount - small percentage off (4%)
"02980635","52471528","83016315",87.00,400.00,8,32020.00,"2022-06-19",Volume rebate - negotiated discount (8%) due to order size
"02981588","43443356","10570592",485.00,200.00,8,89240.00,"2023-03-26",End-of-quarter promotion - negotiated discount (8%) due to order size
"02981969","71949391","17758595",146.00,400.00,6,54900.00,"2020-01-03",Early payment discount - negotiated discount (6%) due to order size
"02989715","90464254","81030736",128.00,2900.00,0,371200.00,"2020-04-10",""
"02990707","37148974","02823170",207.00,4300.00,5,845600.00,"2024-12-08",Contractual rebate - small percentage off (5%)
"02996923","30617497","00475894",369.00,100.00,0,36900.00,"2025-04-15",""
"02998944","02293392","56623995",278.00,500.00,7,129270.00,"2019-01-25",Clearance sale - negotiated discount (7%) due to order size
"03002477","44970299","83926371",487.00,900.00,0,438300.00,"2021-01-04",""
"03006740","08046455","56792612",483.00,100.00,0,48300.00,"2021-03-05",""
"03009806","45918852","93494928",263.00,3500.00,1,911300.00,"2025-05-10",Promotional offer - small percentage off (1%)
"03013376","40651351","03356886",344.00,300.00,6,97010.00,"2024-06-08",Promotional offer - negotiated discount (6%) due to order size
"03013523","81394913","01250299",106.00,1300.00,7,128150.00,"2021-08-19",Clearance sale - negotiated discount (7%) due to order size
"03017620","73910057","12388090",194.00,200.00,12,34140.00,"2020-03-01",Promotional offer - significant discount (12%) for promotional/clearance
"03021363","32120654","97861742",134.00,300.00,0,40200.00,"2020-05-31",""
"03021695","15113365","60597444",297.00,100.00,0,29700.00,"2022-01-30",""
"03023766","00750927","24941004",429.00,300.00,7,119690.00,"2022-08-27",Bulk order discount - negotiated discount (7%) due to order size
"03024568","10066000","61586053",373.00,3200.00,5,1133920.00,"2018-01-19",Special pricing for repeat client - small percentage off (5%)
"03024854","00750927","22162965",368.00,100.00,0,36800.00,"2021-12-04",""
"03028603","49131016","10570592",148.00,200.00,0,200.00,"2018-05-11",""
"03029995","24840141","83016315",121.00,400.00,0,48400.00,"2024-03-20",""
"03031371","46970294","98046763",487.00,4400.00,4,2057090.00,"2020-07-07",Promotional offer - small percentage off (4%)
"03032092","64099642","90377459",476.00,100.00,10,42840.00,"2022-06-30",Clearance sale - negotiated discount (10%) due to order size
"03032422","91948877","83370583",390.00,500.00,0,195000.00,"2023-09-26",""
"03032818","32134356","25808537",426.00,300.00,0,127800.00,"2018-02-25",""
"03034623","74512157","37338124",62.00,1200.00,2,72910.00,"2021-11-19",Early payment discount - small percentage off (2%)
"03034966","80281819","40603163",200.00,800.00,20,128000.00,"2018-06-11",Promotional offer - significant discount (20%) for promotional/clearance
"03035846","25562291","69467853",155.00,100.00,0,15500.00,"2023-07-01",""
"03037011","77801995","31944441",437.00,2200.00,5,913330.00,"2020-01-29",Volume rebate - small percentage off (5%)
"03037164","92180085","53551839",66.00,100.00,0,6600.00,"2025-01-19",""
"03037698","83771316","71979055",295.00,2800.00,2,809480.00,"2020-01-28",Clearance sale - small percentage off (2%)
"03039456","75529600","25529407",179.00,1400.00,15,213010.00,"2018-10-19",Promotional offer - significant discount (15%) for promotional/clearance
"03040617","87890513","57503414",356.00,1100.00,1,387680.00,"2022-04-22",Clearance sale - small percentage off (1%)
"03041250","01749564","75563727",209.00,100.00,11,18600.00,"2018-04-17",Early payment discount - significant discount (11%) for promotional/clearance
"03041937","57512582","98748972",96.00,2300.00,7,205340.00,"2024-04-26",Seasonal discount - negotiated discount (7%) due to order size
"03044324","96667803","72394227",296.00,100.00,0,29600.00,"2024-08-27",""
"03044770","88699096","62682989",190.00,24400.00,12,4079680.00,"2023-09-26",Loyal customer - significant discount (12%) for promotional/clearance
"03045628","80094288","56661351",487.00,1200.00,9,531800.00,"2018-05-18",Special pricing for repeat client - negotiated discount (9%) due to order size
"03046542","02657876","81415657",58.00,600.00,0,34800.00,"2023-11-08",""
"03050976","49114863","38250360",439.00,100.00,6,41270.00,"2018-09-01",Early payment discount - negotiated discount (6%) due to order size
"03051621","92993911","06150444",109.00,1100.00,15,101920.00,"2018-05-31",Loyal customer - significant discount (15%) for promotional/clearance
"03053668","33282061","80801586",74.00,2600.00,3,186630.00,"2024-04-21",Seasonal discount - small percentage off (3%)
"03056737","95198207","12981052",237.00,2300.00,4,523300.00,"2022-03-25",Seasonal discount - small percentage off (4%)
"03056947","68624654","91332642",436.00,900.00,3,380630.00,"2019-03-29",End-of-quarter promotion - small percentage off (3%)
"03058335","25045213","90625494",159.00,2500.00,4,381600.00,"2025-01-10",Volume rebate - small percentage off (4%)
"03060698","48022426","83370583",417.00,500.00,3,202240.00,"2024-05-20",Early payment discount - small percentage off (3%)
"03061087","61378665","35594597",113.00,200.00,5,21470.00,"2024-08-23",Seasonal discount - small percentage off (5%)
"03061838","68015964","61662963",490.00,2000.00,0,980000.00,"2024-02-27",""
"03062290","22279010","35594951",404.00,51200.00,0,20684800.00,"2019-05-18",""
"03071548","45065775","22969840",36.00,200.00,8,200.00,"2022-04-28",Early payment discount - negotiated discount (8%) due to order size
"03072116","24508298","08593410",430.00,2800.00,7,1119720.00,"2020-08-05",Loyal customer - negotiated discount (7%) due to order size
"03076387","59866571","66238574",469.00,1800.00,0,1800.00,"2024-02-03",""
"03076933","90511741","35935572",333.00,100.00,0,33300.00,"2024-01-05",""
"03078259","09766863","96423126",151.00,1100.00,0,166100.00,"2024-04-22",""
"03082756","05022605","99645480",392.00,100.00,1,38810.00,"2018-03-14",Special pricing for repeat client - small percentage off (1%)
"03083169","81394913","89889098",334.00,100.00,0,33400.00,"2021-11-28",""
"03085245","28813786","39823450",222.00,2900.00,0,643800.00,"2021-06-28",""
"03086041","81312981","14282218",450.00,9400.00,0,4230000.00,"2023-06-06",""
"03097283","43340368","98234974",315.00,13000.00,1,4054050.00,"2019-09-08",Volume rebate - small percentage off (1%)
"03098685","57328375","94713081",386.00,3000.00,7,1076940.00,"2024-08-03",Contractual rebate - negotiated discount (7%) due to order size
"03099360","90071753","33101783",98.00,700.00,0,68600.00,"2023-12-28",""
"03099522","30617497","42091325",205.00,2500.00,3,497120.00,"2023-08-23",Seasonal discount - small percentage off (3%)
"03099745","89076227","48181396",132.00,100.00,0,13200.00,"2022-08-02",""
"03106097","75732744","18728463",194.00,2500.00,0,485000.00,"2020-08-12",""
"03109246","80569878","81178885",119.00,42800.00,0,5093200.00,"2024-07-12",""
"03109451","40651351","13419256",35.00,400.00,7,13020.00,"2021-07-04",Loyal customer - negotiated discount (7%) due to order size
"03110970","97568239","92592466",46.00,2500.00,0,115000.00,"2023-05-15",""
"03111967","41143473","76125617",221.00,200.00,7,41110.00,"2019-09-26",Contractual rebate - negotiated discount (7%) due to order size
"03117071","72852573","08135295",270.00,1000.00,0,270000.00,"2019-01-19",""
"03130528","65821502","90625494",199.00,2500.00,0,497500.00,"2024-12-14",""
"03130793","37148974","85132217",450.00,700.00,6,296100.00,"2024-06-06",Seasonal discount - negotiated discount (6%) due to order size
"03137651","68798248","89038526",214.00,600.00,1,127120.00,"2021-11-15",Special pricing for repeat client - small percentage off (1%)
"03137844","62576988","06150444",66.00,1400.00,12,81310.00,"2023-12-14",Clearance sale - significant discount (12%) for promotional/clearance
"03142630","70055068","91306093",84.00,3600.00,13,263090.00,"2019-07-18",Promotional offer - significant discount (13%) for promotional/clearance
"03146171","27941739","29587039",109.00,500.00,5,51780.00,"2018-08-31",Special pricing for repeat client - small percentage off (5%)
"03148378","62581836","04216175",371.00,1300.00,4,463010.00,"2020-10-11",Special pricing for repeat client - small percentage off (4%)
"03149521","27546581","53551839",96.00,100.00,10,8640.00,"2020-09-29",Special pricing for repeat client - negotiated discount (10%) due to order size
"03150508","52471528","77701200",163.00,2000.00,0,326000.00,"2025-03-22",""
"03153308","52060931","50806024",218.00,1200.00,1,258980.00,"2021-01-30",Special pricing for repeat client - small percentage off (1%)
"03153415","77952719","95004803",237.00,800.00,16,800.00,"2025-07-02",Bulk order discount - significant discount (16%) for promotional/clearance
"03154061","35543835","39349722",485.00,3800.00,0,1843000.00,"2020-12-29",""
"03155137","71949391","21687165",350.00,3000.00,3,1018500.00,"2024-01-09",Clearance sale - small percentage off (3%)
"03158292","44427614","87971488",84.00,800.00,2,65860.00,"2019-05-19",Seasonal discount - small percentage off (2%)
"03159140","73550690","87775215",113.00,600.00,11,60340.00,"2025-06-29",Special pricing for repeat client - significant discount (11%) for promotional/clearance
"03161581","54295560","20514014",159.00,100.00,4,15260.00,"2020-01-14",Promotional offer - small percentage off (4%)
"03166064","40384596","54634663",317.00,900.00,0,285300.00,"2018-01-06",""
"03171438","76143552","26687537",483.00,2700.00,0,1304100.00,"2022-01-17",""
"03177353","60623838","35496015",480.00,1300.00,0,624000.00,"2020-12-19",""
"03179252","37278909","56775103",277.00,2600.00,3,698590.00,"2024-12-16",Volume rebate - small percentage off (3%)
"03181016","80569878","38285503",396.00,2300.00,7,847040.00,"2024-07-11",Early payment discount - negotiated discount (7%) due to order size
"03185908","28813786","03999315",377.00,500.00,0,188500.00,"2020-05-10",""
"03186481","27941739","78979095",31.00,500.00,8,14260.00,"2019-02-14",End-of-quarter promotion - negotiated discount (8%) due to order size
"03187066","80094288","20863865",55.00,100.00,3,5340.00,"2022-09-11",Clearance sale - small percentage off (3%)
"03192355","83347386","09510312",108.00,200.00,9,200.00,"2022-05-16",Early payment discount - negotiated discount (9%) due to order size
"03192415","97277434","81415657",166.00,600.00,0,99600.00,"2018-06-22",""
"03195356","23021226","67491435",428.00,400.00,0,171200.00,"2019-09-16",""
"03198659","27546581","42169044",471.00,100.00,9,42860.00,"2019-06-21",Loyal customer - negotiated discount (9%) due to order size
"03198940","10894779","03356886",158.00,300.00,4,45500.00,"2022-09-25",Seasonal discount - small percentage off (4%)
"03199754","18993833","46020613",500.00,1200.00,3,582000.00,"2022-05-13",Bulk order discount - small percentage off (3%)
"03207459","72113755","33528453",157.00,19800.00,0,3108600.00,"2022-03-07",""
"03208259","26166673","09335534",263.00,1600.00,14,361890.00,"2021-10-29",Bulk order discount - significant discount (14%) for promotional/clearance
"03208972","35034250","36913810",256.00,100.00,7,100.00,"2018-03-26",Volume rebate - negotiated discount (7%) due to order size
"03212369","73175920","62820592",329.00,200.00,7,61190.00,"2025-06-13",Volume rebate - negotiated discount (7%) due to order size
"03218496","26215360","13903144",106.00,100.00,0,10600.00,"2022-03-15",""
"03221691","11596582","50185867",64.00,500.00,12,28160.00,"2024-09-04",Promotional offer - significant discount (12%) for promotional/clearance
"03225120","53405482","60855700",157.00,1500.00,4,1500.00,"2022-05-05",Loyal customer - small percentage off (4%)
"03225220","09040532","25529407",198.00,1600.00,0,316800.00,"2023-04-30",""
"03225691","17161740","61586053",247.00,2700.00,20,533520.00,"2021-04-18",Volume rebate - significant discount (20%) for promotional/clearance
"03227505","37682739","86728778",98.00,100.00,0,9800.00,"2022-02-15",""
"03229216","28813786","65181648",239.00,2200.00,6,494250.00,"2023-04-06",Special pricing for repeat client - negotiated discount (6%) due to order size
"03238537","66021283","91306093",288.00,2800.00,3,782210.00,"2020-06-27",Clearance sale - small percentage off (3%)
"03238825","96683668","90377459",331.00,100.00,0,33100.00,"2023-08-26",""
"03242127","37296105","67187530",261.00,3000.00,0,783000.00,"2023-01-30",""
"03242406","83369775","25556386",170.00,1300.00,0,221000.00,"2021-04-09",""
"03244155","62901095","46843172",439.00,2400.00,0,1053600.00,"2020-01-24",""
"03245063","82823608","77337818",122.00,200.00,4,23420.00,"2020-08-09",End-of-quarter promotion - small percentage off (4%)
"03245351","05403474","72070937",429.00,2800.00,16,1009010.00,"2018-12-05",Loyal customer - significant discount (16%) for promotional/clearance
"03246182","67494975","91306093",135.00,3200.00,20,345600.00,"2023-11-16",Volume rebate - significant discount (20%) for promotional/clearance
"03246929","44398217","78961459",120.00,1400.00,0,168000.00,"2023-03-23",""
"03247443","23954042","03999315",424.00,500.00,0,212000.00,"2019-08-21",""
"03252564","16670458","30587988",164.00,600.00,3,95450.00,"2024-09-01",Seasonal discount - small percentage off (3%)
"03253396","02657876","80801586",489.00,2300.00,0,1124700.00,"2021-02-25",""
"03255928","91962950","48718453",285.00,3100.00,0,883500.00,"2020-12-08",""
"03260882","50913262","83131979",32.00,2900.00,0,92800.00,"2024-11-29",""
"03271984","21563473","37376585",437.00,2500.00,0,1092500.00,"2019-09-09",""
"03272953","97568239","07672593",146.00,300.00,10,39420.00,"2018-02-25",End-of-quarter promotion - negotiated discount (10%) due to order size
"03276860","36331246","89038526",183.00,600.00,0,109800.00,"2024-03-28",""
"03279122","68578590","08526544",32.00,1000.00,4,30720.00,"2018-03-21",Clearance sale - small percentage off (4%)
"03279413","43172105","75329037",351.00,100.00,3,34050.00,"2022-04-30",End-of-quarter promotion - small percentage off (3%)
"03285221","20233906","50864911",374.00,600.00,2,219910.00,"2021-05-10",Bulk order discount - small percentage off (2%)
"03288253","83852408","39392920",74.00,100.00,0,7400.00,"2025-05-20",""
"03288604","46922794","61662963",119.00,2500.00,3,288580.00,"2018-12-18",Promotional offer - small percentage off (3%)
"03299350","94722845","75563727",181.00,100.00,0,18100.00,"2022-11-13",""
"03300049","50337515","71498611",101.00,2300.00,7,216040.00,"2025-02-06",Early payment discount - negotiated discount (7%) due to order size
"03300559","13487417","13009833",446.00,2000.00,4,856320.00,"2025-03-08",Seasonal discount - small percentage off (4%)
"03303341","90252129","86028436",126.00,100.00,4,12100.00,"2025-03-03",Early payment discount - small percentage off (4%)
"03303416","21452674","74593961",75.00,1800.00,7,125550.00,"2025-05-08",Bulk order discount - negotiated discount (7%) due to order size
"03307828","24904634","60855700",23.00,1500.00,4,33120.00,"2021-10-16",Early payment discount - small percentage off (4%)
"03313734","56774435","72556484",496.00,3000.00,0,1488000.00,"2023-06-02",""
"03316925","37134440","48718453",334.00,2300.00,1,760520.00,"2020-02-21",Contractual rebate - small percentage off (1%)
"03324070","31038236","20513739",312.00,3000.00,0,936000.00,"2019-10-31",""
"03328707","63421366","84374605",237.00,400.00,0,94800.00,"2025-04-26",""
"03329035","76715944","01980765",121.00,1200.00,4,139390.00,"2019-11-28",Clearance sale - small percentage off (4%)
"03329119","13803263","46164955",67.00,16000.00,0,1072000.00,"2021-03-25",""
"03330305","73175920","07774584",126.00,4600.00,10,521640.00,"2022-11-09",Seasonal discount - negotiated discount (10%) due to order size
"03330425","51840723","77701200",122.00,2000.00,0,244000.00,"2021-09-20",""
"03332093","93681935","64606833",45.00,5600.00,0,252000.00,"2022-03-01",""
"03332412","53322556","53100814",478.00,2600.00,3,1205520.00,"2023-07-26",Special pricing for repeat client - small percentage off (3%)
"03334292","31025923","95690391",463.00,1000.00,0,463000.00,"2024-03-13",""
"03337697","31230905","58353204",450.00,900.00,9,368550.00,"2023-06-18",Clearance sale - negotiated discount (9%) due to order size
"03342219","42927237","72394227",129.00,100.00,1,12770.00,"2020-11-29",Bulk order discount - small percentage off (1%)
"03343764","49114863","73140807",403.00,400.00,0,161200.00,"2024-05-23",""
"03348011","89308086","05917225",196.00,2200.00,9,392390.00,"2023-10-01",Early payment discount - negotiated discount (9%) due to order size
"03351311","53445016","37376585",302.00,2900.00,0,875800.00,"2024-01-29",""
"03353303","28001683","37308985",150.00,100.00,18,12300.00,"2021-09-17",Clearance sale - significant discount (18%) for promotional/clearance
"03353823","74683602","89889098",344.00,100.00,0,34400.00,"2023-02-15",""
"03353839","38885976","73197857",368.00,100.00,9,33490.00,"2023-01-18",Contractual rebate - negotiated discount (9%) due to order size
"03354777","37322787","99529223",486.00,800.00,0,388800.00,"2019-10-05",""
"03355013","41251306","92747083",445.00,400.00,10,160200.00,"2021-05-20",Bulk order discount - negotiated discount (10%) due to order size
"03355530","67494975","48966946",206.00,500.00,2,100940.00,"2019-08-15",Contractual rebate - small percentage off (2%)
"03358942","35791403","60897765",40.00,100.00,0,4000.00,"2020-12-28",""
"03360357","09714932","00435578",423.00,1200.00,3,1200.00,"2021-08-08",End-of-quarter promotion - small percentage off (3%)
"03360953","41251306","02614124",428.00,300.00,9,116840.00,"2023-05-30",Clearance sale - negotiated discount (9%) due to order size
"03362021","36327134","74752529",66.00,800.00,0,52800.00,"2025-01-04",""
"03364002","39661729","56851760",270.00,400.00,15,91800.00,"2025-05-28",Promotional offer - significant discount (15%) for promotional/clearance
"03364557","24211535","25714784",326.00,700.00,0,228200.00,"2020-01-23",""
"03372028","19625707","14716857",95.00,7500.00,0,712500.00,"2025-05-15",""
"03373106","16616361","07901903",302.00,1600.00,18,396220.00,"2018-10-19",Loyal customer - significant discount (18%) for promotional/clearance
"03376715","23508844","71286543",107.00,400.00,0,42800.00,"2023-07-16",""
"03378868","81394913","84705205",307.00,6500.00,8,1835860.00,"2025-07-06",Volume rebate - negotiated discount (8%) due to order size
"03379072","44398217","49597086",271.00,100.00,0,27100.00,"2020-06-15",""
"03379399","12837230","96733645",348.00,300.00,0,104400.00,"2018-05-30",""
"03391218","41362204","55177213",138.00,100.00,16,11590.00,"2019-05-25",End-of-quarter promotion - significant discount (16%) for promotional/clearance
"03392871","06501122","92274302",350.00,500.00,2,171500.00,"2020-08-03",Bulk order discount - small percentage off (2%)
"03396093","21452674","71016525",113.00,3100.00,2,343290.00,"2023-11-09",Clearance sale - small percentage off (2%)
"03400590","42895176","95004803",163.00,800.00,9,118660.00,"2021-10-11",Loyal customer - negotiated discount (9%) due to order size
"03403887","64706568","95690391",141.00,1000.00,10,126900.00,"2024-09-15",Bulk order discount - negotiated discount (10%) due to order size
"03405041","17183738","97969689",128.00,300.00,0,38400.00,"2020-06-21",""
"03405060","39339185","95690391",265.00,1000.00,9,241150.00,"2022-04-12",Promotional offer - negotiated discount (9%) due to order size
"03406562","67494975","00965138",481.00,1200.00,10,519480.00,"2018-08-31",Seasonal discount - negotiated discount (10%) due to order size
"03407114","10971722","73140807",264.00,400.00,2,103490.00,"2023-03-13",Volume rebate - small percentage off (2%)
"03409223","36216901","26687537",299.00,1700.00,0,508300.00,"2018-03-07",""
"03412306","60560626","21831063",286.00,1200.00,2,336340.00,"2021-05-11",Volume rebate - small percentage off (2%)
"03420526","95639309","83926371",235.00,1000.00,0,235000.00,"2021-05-26",""
"03422752","29422168","13009833",57.00,2100.00,8,110120.00,"2018-03-28",End-of-quarter promotion - negotiated discount (8%) due to order size
"03423034","06317710","97942942",166.00,100.00,2,16270.00,"2023-05-16",Clearance sale - small percentage off (2%)
"03423203","10794545","07901903",260.00,1600.00,8,382720.00,"2019-01-31",Clearance sale - negotiated discount (8%) due to order size
"03428910","63786646","73140807",282.00,500.00,17,117030.00,"2023-07-14",Loyal customer - significant discount (17%) for promotional/clearance
"03431601","68834951","27326368",390.00,2300.00,5,2300.00,"2023-01-31",Bulk order discount - small percentage off (5%)
"03435042","13396901","09335534",444.00,1500.00,2,652680.00,"2020-09-12",Bulk order discount - small percentage off (2%)
"03436426","05770629","58353204",450.00,900.00,2,396900.00,"2021-08-17",Seasonal discount - small percentage off (2%)
"03436929","80569878","53606628",334.00,5500.00,1,1818630.00,"2021-12-24",Volume rebate - small percentage off (1%)
"03437086","39661729","96356822",110.00,100.00,0,11000.00,"2025-07-28",""
"03437196","17161740","96316277",157.00,4500.00,14,607590.00,"2021-06-06",Early payment discount - significant discount (14%) for promotional/clearance
"03439884","46970294","75863473",87.00,100.00,15,7400.00,"2020-12-31",Promotional offer - significant discount (15%) for promotional/clearance
"03444596","57130926","47553014",370.00,100.00,0,37000.00,"2023-11-06",""
"03444770","41479383","88550256",444.00,2900.00,5,1223220.00,"2022-02-21",Special pricing for repeat client - small percentage off (5%)
"03448117","78235921","77337818",152.00,200.00,4,29180.00,"2020-12-16",Volume rebate - small percentage off (4%)
"03448514","15942680","24627347",484.00,100.00,7,45010.00,"2019-12-03",Seasonal discount - negotiated discount (7%) due to order size
"03449034","72950361","69467853",168.00,100.00,1,100.00,"2018-09-14",Bulk order discount - small percentage off (1%)
"03450471","37069266","51642594",178.00,100.00,3,17270.00,"2025-03-20",Loyal customer - small percentage off (3%)
"03452018","33689976","50864911",486.00,600.00,6,274100.00,"2020-07-07",Bulk order discount - negotiated discount (6%) due to order size
"03454549","19030448","80388981",147.00,400.00,18,48220.00,"2021-07-08",Loyal customer - significant discount (18%) for promotional/clearance
"03464095","22279010","46020613",431.00,1200.00,0,517200.00,"2020-07-12",""
"03464369","21835960","22162965",144.00,100.00,6,13540.00,"2018-12-24",Promotional offer - negotiated discount (6%) due to order size
"03475205","28130798","72556484",346.00,3000.00,6,975720.00,"2021-12-17",Special pricing for repeat client - negotiated discount (6%) due to order size
"03475268","72950361","33374088",371.00,300.00,0,111300.00,"2021-12-21",""
"03483439","42927237","44349361",163.00,500.00,0,81500.00,"2024-07-27",""
"03484021","75385806","33374088",177.00,300.00,5,50440.00,"2020-11-13",Seasonal discount - small percentage off (5%)
"03484212","78980028","88231132",79.00,500.00,10,35550.00,"2024-10-21",Bulk order discount - negotiated discount (10%) due to order size
"03496559","66450419","46020613",465.00,1200.00,1,552420.00,"2022-10-16",Promotional offer - small percentage off (1%)
"03497774","17161740","09289546",104.00,2900.00,16,253340.00,"2021-02-26",Promotional offer - significant discount (16%) for promotional/clearance
"03498037","87393975","33374088",38.00,300.00,8,10490.00,"2023-09-08",End-of-quarter promotion - negotiated discount (8%) due to order size
"03498167","89283415","00435578",25.00,1000.00,0,25000.00,"2023-09-15",""
"03505108","34852820","73140807",97.00,300.00,9,26480.00,"2022-03-23",Clearance sale - negotiated discount (9%) due to order size
"03510082","85896552","12201654",370.00,1100.00,2,398860.00,"2024-02-25",Loyal customer - small percentage off (2%)
"03517675","59050318","54547971",198.00,6200.00,1,1215320.00,"2023-12-28",Special pricing for repeat client - small percentage off (1%)
"03518619","70524637","07869910",488.00,8000.00,0,3904000.00,"2020-05-06",""
"03519491","01300535","16090908",357.00,100.00,5,33920.00,"2021-05-30",Contractual rebate - small percentage off (5%)
"03521575","29186757","26687537",309.00,2200.00,5,645810.00,"2018-07-07",Early payment discount - small percentage off (5%)
"03523506","53445016","30587988",135.00,600.00,8,74520.00,"2023-10-23",Loyal customer - negotiated discount (8%) due to order size
"03525275","09649205","98748972",449.00,2300.00,0,1032700.00,"2023-03-06",""
